trans,distance,year,taxon,count,midges,y,midges_z,time,time_z,dist,dist_z,distf,plot,taxon_plot,taxon_trans
btl,5,2014,stap,10,13339,-0.04515929868131588,0.722146890475014,6,2.087843602641469,1.6094379124341003,-1.3610040926424996,1.6094379124341,btl1.6094379124341,stapbtl1.6094379124341,stapbtl
btl,5,2015,stap,18,17832,0.36043408570276503,0.9096832339637888,7,2.435817536415047,1.6094379124341003,-1.3610040926424996,1.6094379124341,btl1.6094379124341,stapbtl1.6094379124341,stapbtl
btl,5,2016,stap,27,11196,0.6481972274914984,0.6090107112904329,8,2.7837914701886257,1.6094379124341003,-1.3610040926424996,1.6094379124341,btl1.6094379124341,stapbtl1.6094379124341,stapbtl
btl,5,2017,stap,15,7334,0.23290297245046607,0.3357410443881231,9,3.131765403962204,1.6094379124341003,-1.3610040926424996,1.6094379124341,btl1.6094379124341,stapbtl1.6094379124341,stapbtl
btl,50,2008,cara,9,11661.779912,-0.11588955857210988,0.6353413692344239,0,0,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2009,cara,16,29667.519745425307,0.27789287033609544,1.2385434063085203,1,0.3479739337735782,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2010,cara,19,14405.88252415881,0.3984991491632983,0.7718529642103714,2,0.6959478675471564,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2011,cara,3,115,-0.7958744430203507,-2.343293666099793,3,1.0439218013207345,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2012,cara,15,3410,0.23290297245046607,-0.15890468456930565,4,1.3918957350943129,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2013,cara,6,9543,-0.3805801879793184,0.505815846170352,5,1.739869668867891,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2014,cara,9,16539,-0.11588955857210988,0.8610560693215678,6,2.087843602641469,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2015,cara,6,8882,-0.3805801879793184,0.45944702089581835,7,2.435817536415047,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2016,cara,19,12721,0.3984991491632983,0.6915022137378029,8,2.7837914701886257,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2017,cara,18,2814,0.36043408570276503,-0.2829732963516179,9,3.131765403962204,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,carabtl3.91202300542815,carabtl
btl,50,2008,gnap,4,11661.779912,-0.6302782663075185,0.6353413692344239,0,0,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2009,gnap,5,29667.519745425307,-0.4949763382007223,1.2385434063085203,1,0.3479739337735782,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2010,gnap,6,14405.88252415881,-0.3805801879793184,0.7718529642103714,2,0.6959478675471564,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2011,gnap,0,115,-1.8246518584911675,-2.343293666099793,3,1.0439218013207345,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2012,gnap,22,3410,0.5022173304460557,-0.15890468456930565,4,1.3918957350943129,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2013,gnap,8,9543,-0.1940782333810937,0.505815846170352,5,1.739869668867891,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2014,gnap,11,16539,0.019412369534686186,0.8610560693215678,6,2.087843602641469,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2015,gnap,11,8882,0.019412369534686186,0.45944702089581835,7,2.435817536415047,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2016,gnap,56,12721,1.1757208982578022,0.6915022137378029,8,2.7837914701886257,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2017,gnap,5,2814,-0.4949763382007223,-0.2829732963516179,9,3.131765403962204,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,gnapbtl3.91202300542815,gnapbtl
btl,50,2008,lyco,20,11661.779912,0.4347066245757185,0.6353413692344239,0,0,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2009,lyco,25,29667.519745425307,0.5932012539116163,1.2385434063085203,1,0.3479739337735782,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2010,lyco,8,14405.88252415881,-0.1940782333810937,0.7718529642103714,2,0.6959478675471564,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2011,lyco,0,115,-1.8246518584911675,-2.343293666099793,3,1.0439218013207345,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2012,lyco,27,3410,0.6481972274914984,-0.15890468456930565,4,1.3918957350943129,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2013,lyco,32,9543,0.7701275138737209,0.505815846170352,5,1.739869668867891,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2014,lyco,9,16539,-0.11588955857210988,0.8610560693215678,6,2.087843602641469,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2015,lyco,9,8882,-0.11588955857210988,0.45944702089581835,7,2.435817536415047,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2016,lyco,6,12721,-0.3805801879793184,0.6915022137378029,8,2.7837914701886257,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2017,lyco,2,2814,-1.0093650459361307,-0.2829732963516179,9,3.131765403962204,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,lycobtl3.91202300542815,lycobtl
btl,50,2008,opil,76,11661.779912,1.3989123718305334,0.6353413692344239,0,0,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2009,opil,22,29667.519745425307,0.5022173304460557,1.2385434063085203,1,0.3479739337735782,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2010,opil,37,14405.88252415881,0.8748227934381735,0.7718529642103714,2,0.6959478675471564,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2011,opil,29,115,0.699397253982927,-2.343293666099793,3,1.0439218013207345,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2012,opil,13,3410,0.13380851975608993,-0.15890468456930565,4,1.3918957350943129,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2013,opil,106,9543,1.6430826328846364,0.505815846170352,5,1.739869668867891,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2014,opil,20,16539,0.4347066245757185,0.8610560693215678,6,2.087843602641469,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2015,opil,43,8882,0.9836181167895007,0.45944702089581835,7,2.435817536415047,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2016,opil,31,12721,0.7472916801858746,0.6915022137378029,8,2.7837914701886257,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2017,opil,17,2814,0.3203104743543145,-0.2829732963516179,9,3.131765403962204,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,opilbtl3.91202300542815,opilbtl
btl,50,2008,sheet,27,11661.779912,0.6481972274914984,0.6353413692344239,0,0,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2009,sheet,56,29667.519745425307,1.1757208982578022,1.2385434063085203,1,0.3479739337735782,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2010,sheet,36,14405.88252415881,0.855032126262582,0.7718529642103714,2,0.6959478675471564,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2011,sheet,75,115,1.389211501173582,-2.343293666099793,3,1.0439218013207345,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2012,sheet,50,3410,1.0931796828911322,-0.15890468456930565,4,1.3918957350943129,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2013,sheet,108,9543,1.6568257300458833,0.505815846170352,5,1.739869668867891,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2014,sheet,58,16539,1.2013132977387526,0.8610560693215678,6,2.087843602641469,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2015,sheet,145,8882,1.8737127051954274,0.45944702089581835,7,2.435817536415047,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2016,sheet,28,12721,0.6742387077956778,0.6915022137378029,8,2.7837914701886257,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2017,sheet,17,2814,0.3203104743543145,-0.2829732963516179,9,3.131765403962204,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,sheetbtl3.91202300542815,sheetbtl
btl,50,2008,stap,28,11661.779912,0.6742387077956778,0.6353413692344239,0,0,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2009,stap,10,29667.519745425307,-0.04515929868131588,1.2385434063085203,1,0.3479739337735782,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2010,stap,7,14405.88252415881,-0.2814857352849424,0.7718529642103714,2,0.6959478675471564,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2011,stap,9,115,-0.11588955857210988,-2.343293666099793,3,1.0439218013207345,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2012,stap,5,3410,-0.4949763382007223,-0.15890468456930565,4,1.3918957350943129,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2013,stap,7,9543,-0.2814857352849424,0.505815846170352,5,1.739869668867891,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2014,stap,2,16539,-1.0093650459361307,0.8610560693215678,6,2.087843602641469,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2015,stap,10,8882,-0.04515929868131588,0.45944702089581835,7,2.435817536415047,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2016,stap,17,12721,0.3203104743543145,0.6915022137378029,8,2.7837914701886257,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,50,2017,stap,8,2814,-0.1940782333810937,-0.2829732963516179,9,3.131765403962204,3.912023005428146,0.1527357573244275,3.91202300542815,btl3.91202300542815,stapbtl3.91202300542815,stapbtl
btl,150,2008,cara,8,5859.536177,-0.1940782333810937,0.19075796493844321,0,0,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2009,cara,13,16119.920321777034,0.13380851975608993,0.8444760546923006,1,0.3479739337735782,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2010,cara,10,2480,-0.04515929868131588,-0.3645691630384586,2,0.6959478675471564,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2011,cara,3,70,-0.7958744430203507,-2.660443910964301,3,1.0439218013207345,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2012,cara,30,2073,0.7237307794762655,-0.4803292157824336,4,1.3918957350943129,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2013,cara,20,2407,0.4347066245757185,-0.3838634170203697,5,1.739869668867891,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2014,cara,28,6557,0.6742387077956778,0.26340224527123884,6,2.087843602641469,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2015,cara,23,2230,0.5338010772700946,-0.433186778122038,7,2.435817536415047,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2016,cara,29,12648,0.699397253982927,0.6877844707491897,8,2.7837914701886257,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2017,cara,10,794,-0.04515929868131588,-1.0998169528038808,9,3.131765403962204,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,carabtl5.01063529409626,carabtl
btl,150,2008,gnap,1,5859.536177,-1.3102631507557592,0.19075796493844321,0,0,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2009,gnap,4,16119.920321777034,-0.6302782663075185,0.8444760546923006,1,0.3479739337735782,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2010,gnap,9,2480,-0.11588955857210988,-0.3645691630384586,2,0.6959478675471564,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2011,gnap,0,70,-1.8246518584911675,-2.660443910964301,3,1.0439218013207345,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2012,gnap,7,2073,-0.2814857352849424,-0.4803292157824336,4,1.3918957350943129,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2013,gnap,6,2407,-0.3805801879793184,-0.3838634170203697,5,1.739869668867891,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2014,gnap,6,6557,-0.3805801879793184,0.26340224527123884,6,2.087843602641469,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2015,gnap,5,2230,-0.4949763382007223,-0.433186778122038,7,2.435817536415047,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2016,gnap,25,12648,0.5932012539116163,0.6877844707491897,8,2.7837914701886257,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2017,gnap,3,794,-0.7958744430203507,-1.0998169528038808,9,3.131765403962204,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,gnapbtl5.01063529409626,gnapbtl
btl,150,2008,lyco,113,5859.536177,1.6901096059932106,0.19075796493844321,0,0,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,lycobtl5.01063529409626,lycobtl
btl,150,2009,lyco,193,16119.920321777034,2.084657487303204,0.8444760546923006,1,0.3479739337735782,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,lycobtl5.01063529409626,lycobtl
btl,150,2010,lyco,55,2480,1.1625859352269072,-0.3645691630384586,2,0.6959478675471564,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,lycobtl5.01063529409626,lycobtl
btl,150,2011,lyco,3,70,-0.7958744430203507,-2.660443910964301,3,1.0439218013207345,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,lycobtl5.01063529409626,lycobtl
btl,150,2012,lyco,58,2073,1.2013132977387526,-0.4803292157824336,4,1.3918957350943129,5.0106352940962555,0.8749732138598011,5.01063529409626,btl5.01063529409626,lycobtl5.01063529409626,lycobtl
